activity_uuid,user_id,external_activity_id,abandoned,historical_completion_rate,historical_abandonment_rate,historical_avg_pause_count,historical_avg_duration,difficulty_level,activity_abandonment_rate,avg_pauses_activity,hour_of_day,day_of_week,days_since_last_activity,avg_days_between_sessions,current_pause_count,cluster_completion_rate,cluster_abandonment_rate,avg_frustration,avg_visual_fatigue,distraction_events_per_hour
act_1002_155,1002,101,1,0.8041,0.1959,1.8763,3778.2784,1,0.3567,4.7353,9,7,0,3,3,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_162,1002,102,0,0.8041,0.1959,1.8763,3778.2784,3,0.3245,4.6546,9,7,0,3,2,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_156,1002,108,0,0.8041,0.1959,1.8763,3778.2784,4,0.3287,4.6322,9,7,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_161,1002,103,0,0.8041,0.1959,1.8763,3778.2784,1,0.3628,4.7655,9,7,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_160,1002,105,0,0.8041,0.1959,1.8763,3778.2784,2,0.3338,4.6718,9,7,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_158,1002,106,0,0.8041,0.1959,1.8763,3778.2784,2,0.3516,4.8132,8,7,0,3,3,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_159,1002,104,1,0.8041,0.1959,1.8763,3778.2784,2,0.3437,4.8056,8,7,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_93,1002,102,0,0.8041,0.1959,1.8763,3778.2784,3,0.3245,4.6546,9,6,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_94,1002,101,0,0.8041,0.1959,1.8763,3778.2784,1,0.3567,4.7353,9,6,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_91,1002,104,0,0.8041,0.1959,1.8763,3778.2784,2,0.3437,4.8056,9,6,0,3,2,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_92,1002,103,1,0.8041,0.1959,1.8763,3778.2784,1,0.3628,4.7655,9,6,0,3,2,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_95,1002,106,0,0.8041,0.1959,1.8763,3778.2784,2,0.3516,4.8132,8,6,0,3,3,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_163,1002,103,0,0.8041,0.1959,1.8763,3778.2784,1,0.3628,4.7655,9,3,0,3,2,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_164,1002,107,0,0.8041,0.1959,1.8763,3778.2784,3,0.3758,4.7893,9,3,0,3,3,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_167,1002,101,0,0.8041,0.1959,1.8763,3778.2784,1,0.3567,4.7353,9,3,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_168,1002,102,0,0.8041,0.1959,1.8763,3778.2784,3,0.3245,4.6546,9,3,0,3,3,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_166,1002,104,0,0.8041,0.1959,1.8763,3778.2784,2,0.3437,4.8056,9,3,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_169,1002,108,0,0.8041,0.1959,1.8763,3778.2784,4,0.3287,4.6322,9,3,0,3,3,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_165,1002,106,0,0.8041,0.1959,1.8763,3778.2784,2,0.3516,4.8132,8,3,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_132,1002,105,0,0.8041,0.1959,1.8763,3778.2784,2,0.3338,4.6718,9,3,0,3,3,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_133,1002,101,0,0.8041,0.1959,1.8763,3778.2784,1,0.3567,4.7353,9,3,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_131,1002,107,0,0.8041,0.1959,1.8763,3778.2784,3,0.3758,4.7893,9,3,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_134,1002,102,0,0.8041,0.1959,1.8763,3778.2784,3,0.3245,4.6546,9,3,0,3,3,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_135,1002,103,0,0.8041,0.1959,1.8763,3778.2784,1,0.3628,4.7655,8,3,0,3,2,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_142,1002,101,0,0.8041,0.1959,1.8763,3778.2784,1,0.3567,4.7353,9,2,0,3,3,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_144,1002,106,1,0.8041,0.1959,1.8763,3778.2784,2,0.3516,4.8132,9,2,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_143,1002,105,0,0.8041,0.1959,1.8763,3778.2784,2,0.3338,4.6718,8,2,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_146,1002,108,0,0.8041,0.1959,1.8763,3778.2784,4,0.3287,4.6322,8,2,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_145,1002,102,0,0.8041,0.1959,1.8763,3778.2784,3,0.3245,4.6546,8,2,0,3,2,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_172,1002,106,1,0.8041,0.1959,1.8763,3778.2784,2,0.3516,4.8132,9,1,0,3,3,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_176,1002,101,1,0.8041,0.1959,1.8763,3778.2784,1,0.3567,4.7353,9,1,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_170,1002,102,0,0.8041,0.1959,1.8763,3778.2784,3,0.3245,4.6546,9,1,0,3,3,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_174,1002,107,0,0.8041,0.1959,1.8763,3778.2784,3,0.3758,4.7893,9,1,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_175,1002,105,0,0.8041,0.1959,1.8763,3778.2784,2,0.3338,4.6718,9,1,0,3,2,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_171,1002,104,0,0.8041,0.1959,1.8763,3778.2784,2,0.3437,4.8056,9,1,0,3,3,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_173,1002,103,0,0.8041,0.1959,1.8763,3778.2784,1,0.3628,4.7655,8,1,0,3,1,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1002_177,1002,108,0,0.8041,0.1959,1.8763,3778.2784,4,0.3287,4.6322,8,1,0,3,3,0.7769366503912655,0.22306334960873453,0.20629770802050548,0.3368,0.0247
act_1003_202,1003,104,0,0.831,0.169,2.1831,3274.4789,2,0.3437,4.8056,9,1,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_203,1003,106,0,0.831,0.169,2.1831,3274.4789,2,0.3516,4.8132,9,1,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_205,1003,105,1,0.831,0.169,2.1831,3274.4789,2,0.3338,4.6718,9,1,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_204,1003,107,0,0.831,0.169,2.1831,3274.4789,3,0.3758,4.7893,8,1,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_201,1003,108,0,0.831,0.169,2.1831,3274.4789,4,0.3287,4.6322,8,1,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_193,1003,103,0,0.831,0.169,2.1831,3274.4789,1,0.3628,4.7655,9,6,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_194,1003,101,0,0.831,0.169,2.1831,3274.4789,1,0.3567,4.7353,9,6,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_249,1003,103,0,0.831,0.169,2.1831,3274.4789,1,0.3628,4.7655,9,6,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_189,1003,108,0,0.831,0.169,2.1831,3274.4789,4,0.3287,4.6322,9,6,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_248,1003,105,0,0.831,0.169,2.1831,3274.4789,2,0.3338,4.6718,9,6,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_253,1003,106,0,0.831,0.169,2.1831,3274.4789,2,0.3516,4.8132,9,6,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_246,1003,102,1,0.831,0.169,2.1831,3274.4789,3,0.3245,4.6546,9,6,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_190,1003,102,1,0.831,0.169,2.1831,3274.4789,3,0.3245,4.6546,9,6,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_247,1003,108,0,0.831,0.169,2.1831,3274.4789,4,0.3287,4.6322,9,6,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_191,1003,104,0,0.831,0.169,2.1831,3274.4789,2,0.3437,4.8056,9,6,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_195,1003,107,0,0.831,0.169,2.1831,3274.4789,3,0.3758,4.7893,9,6,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_251,1003,107,0,0.831,0.169,2.1831,3274.4789,3,0.3758,4.7893,9,6,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_192,1003,105,0,0.831,0.169,2.1831,3274.4789,2,0.3338,4.6718,9,6,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_250,1003,104,0,0.831,0.169,2.1831,3274.4789,2,0.3437,4.8056,8,6,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_252,1003,101,0,0.831,0.169,2.1831,3274.4789,1,0.3567,4.7353,8,6,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_214,1003,104,1,0.831,0.169,2.1831,3274.4789,2,0.3437,4.8056,9,3,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_216,1003,108,0,0.831,0.169,2.1831,3274.4789,4,0.3287,4.6322,9,3,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_215,1003,105,0,0.831,0.169,2.1831,3274.4789,2,0.3338,4.6718,9,3,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_221,1003,102,0,0.831,0.169,2.1831,3274.4789,3,0.3245,4.6546,9,3,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_217,1003,106,0,0.831,0.169,2.1831,3274.4789,2,0.3516,4.8132,9,3,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_220,1003,103,0,0.831,0.169,2.1831,3274.4789,1,0.3628,4.7655,9,3,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_219,1003,107,0,0.831,0.169,2.1831,3274.4789,3,0.3758,4.7893,9,3,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_218,1003,101,0,0.831,0.169,2.1831,3274.4789,1,0.3567,4.7353,9,3,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_227,1003,108,0,0.831,0.169,2.1831,3274.4789,4,0.3287,4.6322,9,6,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_228,1003,102,0,0.831,0.169,2.1831,3274.4789,3,0.3245,4.6546,9,6,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_231,1003,104,0,0.831,0.169,2.1831,3274.4789,2,0.3437,4.8056,9,6,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_230,1003,101,1,0.831,0.169,2.1831,3274.4789,1,0.3567,4.7353,9,6,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_232,1003,106,0,0.831,0.169,2.1831,3274.4789,2,0.3516,4.8132,9,6,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_233,1003,107,0,0.831,0.169,2.1831,3274.4789,3,0.3758,4.7893,9,6,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_234,1003,105,0,0.831,0.169,2.1831,3274.4789,2,0.3338,4.6718,9,6,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_229,1003,103,0,0.831,0.169,2.1831,3274.4789,1,0.3628,4.7655,8,6,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_224,1003,107,0,0.831,0.169,2.1831,3274.4789,3,0.3758,4.7893,9,5,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_226,1003,106,0,0.831,0.169,2.1831,3274.4789,2,0.3516,4.8132,9,5,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_223,1003,104,0,0.831,0.169,2.1831,3274.4789,2,0.3437,4.8056,9,5,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_222,1003,102,1,0.831,0.169,2.1831,3274.4789,3,0.3245,4.6546,9,5,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_225,1003,103,0,0.831,0.169,2.1831,3274.4789,1,0.3628,4.7655,9,5,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_243,1003,106,0,0.831,0.169,2.1831,3274.4789,2,0.3516,4.8132,9,3,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_241,1003,108,0,0.831,0.169,2.1831,3274.4789,4,0.3287,4.6322,9,3,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_242,1003,107,0,0.831,0.169,2.1831,3274.4789,3,0.3758,4.7893,8,3,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_244,1003,105,0,0.831,0.169,2.1831,3274.4789,2,0.3338,4.6718,8,3,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_245,1003,101,0,0.831,0.169,2.1831,3274.4789,1,0.3567,4.7353,8,3,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_198,1003,108,0,0.831,0.169,2.1831,3274.4789,4,0.3287,4.6322,9,2,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_196,1003,102,1,0.831,0.169,2.1831,3274.4789,3,0.3245,4.6546,9,2,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_197,1003,106,0,0.831,0.169,2.1831,3274.4789,2,0.3516,4.8132,9,2,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_199,1003,101,1,0.831,0.169,2.1831,3274.4789,1,0.3567,4.7353,9,2,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_200,1003,103,0,0.831,0.169,2.1831,3274.4789,1,0.3628,4.7655,9,2,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_184,1003,103,0,0.831,0.169,2.1831,3274.4789,1,0.3628,4.7655,9,3,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_186,1003,106,0,0.831,0.169,2.1831,3274.4789,2,0.3516,4.8132,9,3,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_187,1003,102,1,0.831,0.169,2.1831,3274.4789,3,0.3245,4.6546,9,3,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_185,1003,104,1,0.831,0.169,2.1831,3274.4789,2,0.3437,4.8056,9,3,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_188,1003,107,0,0.831,0.169,2.1831,3274.4789,3,0.3758,4.7893,9,3,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_183,1003,108,1,0.831,0.169,2.1831,3274.4789,4,0.3287,4.6322,8,3,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_238,1003,107,0,0.831,0.169,2.1831,3274.4789,3,0.3758,4.7893,9,1,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_236,1003,103,0,0.831,0.169,2.1831,3274.4789,1,0.3628,4.7655,9,1,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_235,1003,101,0,0.831,0.169,2.1831,3274.4789,1,0.3567,4.7353,9,1,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_240,1003,105,0,0.831,0.169,2.1831,3274.4789,2,0.3338,4.6718,9,1,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_239,1003,102,0,0.831,0.169,2.1831,3274.4789,3,0.3245,4.6546,8,1,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_237,1003,108,0,0.831,0.169,2.1831,3274.4789,4,0.3287,4.6322,8,1,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_212,1003,106,0,0.831,0.169,2.1831,3274.4789,2,0.3516,4.8132,9,3,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_213,1003,107,0,0.831,0.169,2.1831,3274.4789,3,0.3758,4.7893,9,3,0,3,1,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_208,1003,108,0,0.831,0.169,2.1831,3274.4789,4,0.3287,4.6322,9,3,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_211,1003,105,0,0.831,0.169,2.1831,3274.4789,2,0.3338,4.6718,9,3,0,3,3,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_209,1003,101,0,0.831,0.169,2.1831,3274.4789,1,0.3567,4.7353,9,3,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_207,1003,104,0,0.831,0.169,2.1831,3274.4789,2,0.3437,4.8056,8,3,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_210,1003,103,1,0.831,0.169,2.1831,3274.4789,1,0.3628,4.7655,8,3,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1003_206,1003,102,0,0.831,0.169,2.1831,3274.4789,3,0.3245,4.6546,8,3,0,3,2,0.7746330743416553,0.2253669256583447,0.20937114130455883,0.3037,0.033
act_1004_264,1004,103,0,0.7571,0.2429,2.0714,7660.3571,1,0.3628,4.7655,9,2,0,3,2,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_261,1004,101,0,0.7571,0.2429,2.0714,7660.3571,1,0.3567,4.7353,9,2,0,3,1,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_265,1004,105,0,0.7571,0.2429,2.0714,7660.3571,2,0.3338,4.6718,9,2,0,3,1,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_262,1004,104,0,0.7571,0.2429,2.0714,7660.3571,2,0.3437,4.8056,9,2,0,3,3,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_266,1004,108,0,0.7571,0.2429,2.0714,7660.3571,4,0.3287,4.6322,8,2,0,3,2,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_263,1004,102,0,0.7571,0.2429,2.0714,7660.3571,3,0.3245,4.6546,8,2,0,3,3,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_323,1004,108,0,0.7571,0.2429,2.0714,7660.3571,4,0.3287,4.6322,9,7,0,3,3,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_320,1004,102,1,0.7571,0.2429,2.0714,7660.3571,3,0.3245,4.6546,9,7,0,3,1,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_319,1004,105,0,0.7571,0.2429,2.0714,7660.3571,2,0.3338,4.6718,9,7,0,3,2,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_322,1004,101,1,0.7571,0.2429,2.0714,7660.3571,1,0.3567,4.7353,9,7,0,3,1,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_321,1004,106,0,0.7571,0.2429,2.0714,7660.3571,2,0.3516,4.8132,9,7,0,3,1,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_316,1004,107,0,0.7571,0.2429,2.0714,7660.3571,3,0.3758,4.7893,9,7,0,3,3,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_318,1004,103,0,0.7571,0.2429,2.0714,7660.3571,1,0.3628,4.7655,9,7,0,3,3,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_317,1004,104,0,0.7571,0.2429,2.0714,7660.3571,2,0.3437,4.8056,8,7,0,3,2,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_295,1004,108,0,0.7571,0.2429,2.0714,7660.3571,4,0.3287,4.6322,9,3,0,3,1,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_296,1004,104,0,0.7571,0.2429,2.0714,7660.3571,2,0.3437,4.8056,9,3,0,3,1,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_297,1004,105,0,0.7571,0.2429,2.0714,7660.3571,2,0.3338,4.6718,9,3,0,3,2,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_293,1004,106,0,0.7571,0.2429,2.0714,7660.3571,2,0.3516,4.8132,9,3,0,3,1,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_291,1004,107,1,0.7571,0.2429,2.0714,7660.3571,3,0.3758,4.7893,9,3,0,3,2,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_290,1004,101,0,0.7571,0.2429,2.0714,7660.3571,1,0.3567,4.7353,9,3,0,3,1,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_292,1004,103,0,0.7571,0.2429,2.0714,7660.3571,1,0.3628,4.7655,9,3,0,3,3,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_294,1004,102,0,0.7571,0.2429,2.0714,7660.3571,3,0.3245,4.6546,8,3,0,3,3,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_300,1004,104,0,0.7571,0.2429,2.0714,7660.3571,2,0.3437,4.8056,9,5,0,3,2,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_303,1004,101,0,0.7571,0.2429,2.0714,7660.3571,1,0.3567,4.7353,9,5,0,3,2,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_301,1004,103,1,0.7571,0.2429,2.0714,7660.3571,1,0.3628,4.7655,9,5,0,3,1,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_302,1004,102,0,0.7571,0.2429,2.0714,7660.3571,3,0.3245,4.6546,8,5,0,3,2,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_299,1004,105,0,0.7571,0.2429,2.0714,7660.3571,2,0.3338,4.6718,8,5,0,3,3,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_298,1004,106,0,0.7571,0.2429,2.0714,7660.3571,2,0.3516,4.8132,8,5,0,3,1,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_285,1004,106,0,0.7571,0.2429,2.0714,7660.3571,2,0.3516,4.8132,9,4,0,3,2,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_287,1004,108,0,0.7571,0.2429,2.0714,7660.3571,4,0.3287,4.6322,9,4,0,3,2,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_286,1004,105,1,0.7571,0.2429,2.0714,7660.3571,2,0.3338,4.6718,9,4,0,3,2,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_288,1004,102,0,0.7571,0.2429,2.0714,7660.3571,3,0.3245,4.6546,8,4,0,3,2,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_289,1004,101,1,0.7571,0.2429,2.0714,7660.3571,1,0.3567,4.7353,8,4,0,3,3,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_313,1004,107,1,0.7571,0.2429,2.0714,7660.3571,3,0.3758,4.7893,9,2,0,3,1,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_278,1004,103,1,0.7571,0.2429,2.0714,7660.3571,1,0.3628,4.7655,9,2,0,3,3,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_309,1004,105,0,0.7571,0.2429,2.0714,7660.3571,2,0.3338,4.6718,9,2,0,3,3,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_310,1004,108,0,0.7571,0.2429,2.0714,7660.3571,4,0.3287,4.6322,9,2,0,3,1,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_273,1004,108,1,0.7571,0.2429,2.0714,7660.3571,4,0.3287,4.6322,9,2,0,3,3,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_274,1004,102,0,0.7571,0.2429,2.0714,7660.3571,3,0.3245,4.6546,9,2,0,3,3,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_312,1004,102,0,0.7571,0.2429,2.0714,7660.3571,3,0.3245,4.6546,9,2,0,3,3,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
act_1004_311,1004,101,0,0.7571,0.2429,2.0714,7660.3571,1,0.3567,4.7353,9,2,0,3,2,0.7715252409950005,0.22847475900499947,0.19895253834635745,0.3133,0.0123
